value,reason
929263,auto_duplicate
929266,auto_duplicate
929267,auto_duplicate
929268,auto_duplicate
929269,auto_duplicate
929271,auto_duplicate
929272,auto_duplicate
929274,auto_duplicate
929275,auto_duplicate
929276,auto_duplicate
929277,auto_duplicate
929279,auto_duplicate
929280,auto_duplicate
929282,auto_duplicate
929286,auto_duplicate
929288,auto_duplicate
929292,auto_duplicate
929293,auto_duplicate
929294,auto_duplicate
929296,auto_duplicate
929297,auto_duplicate
929299,auto_duplicate
9293,auto_duplicate
929301,auto_duplicate
929302,auto_duplicate
929304,auto_duplicate
929306,auto_duplicate
929311,auto_duplicate
929316,auto_duplicate
929318,auto_duplicate
929329,auto_duplicate
929335,auto_duplicate
929340,auto_duplicate
929351,auto_duplicate
929352,auto_duplicate
929354,auto_duplicate
929356,auto_duplicate
929357,auto_duplicate
929358,auto_duplicate
929363,auto_duplicate
929365,from_emlo_matches
929366,auto_duplicate
929368,auto_duplicate
929369,auto_duplicate
929370,auto_duplicate
929372,auto_duplicate
929373,auto_duplicate
929379,auto_duplicate
929381,auto_duplicate
929385,auto_duplicate
929386,auto_duplicate
929394,auto_duplicate
929396,auto_duplicate
929399,auto_duplicate
929401,auto_duplicate
929402,auto_duplicate
929405,auto_duplicate
929406,auto_duplicate
929409,auto_duplicate
929411,auto_duplicate
929412,auto_duplicate
929418,auto_duplicate
929422,auto_duplicate
929423,auto_duplicate
929425,auto_duplicate
929428,auto_duplicate
929429,auto_duplicate
929437,auto_duplicate
929442,auto_duplicate
929443,auto_duplicate
929445,auto_duplicate
929451,auto_duplicate
929454,auto_duplicate
929459,auto_duplicate
929460,auto_duplicate
929461,auto_duplicate
929462,auto_duplicate
929463,auto_duplicate
929464,auto_duplicate
929465,auto_duplicate
929470,auto_duplicate
929474,from_emlo_matches
929476,auto_duplicate
929477,auto_duplicate
929478,auto_duplicate
929480,from_emlo_matches
929481,from_emlo_matches
929485,auto_duplicate
929486,from_emlo_matches
929490,from_emlo_matches
929491,auto_duplicate
929492,auto_duplicate
929498,from_emlo_matches
929499,from_emlo_matches
929501,from_emlo_matches
929502,auto_duplicate
929504,from_emlo_matches
929509,from_emlo_matches
929513,from_emlo_matches
929514,from_emlo_matches
929516,auto_duplicate
929517,from_emlo_matches
929518,auto_duplicate
929522,auto_duplicate
929523,auto_duplicate
929525,from_emlo_matches
929530,from_emlo_matches
929536,from_emlo_matches
929537,from_emlo_matches
929539,from_emlo_matches
929540,from_emlo_matches
929541,auto_duplicate
929542,auto_duplicate
929543,auto_duplicate
929551,auto_duplicate
929553,auto_duplicate
929554,auto_duplicate
929558,auto_duplicate
929566,auto_duplicate
929569,auto_duplicate
929571,auto_duplicate
929575,auto_duplicate
929578,auto_duplicate
929579,auto_duplicate
929580,auto_duplicate
929583,auto_duplicate
929592,auto_duplicate
929599,auto_duplicate
929604,auto_duplicate
929605,auto_duplicate
929607,auto_duplicate
929609,auto_duplicate
929610,auto_duplicate
929611,auto_duplicate
929612,auto_duplicate
929614,auto_duplicate
929620,auto_duplicate
929621,auto_duplicate
929624,auto_duplicate
929627,auto_duplicate
929631,auto_duplicate
929636,auto_duplicate
929639,auto_duplicate
929640,auto_duplicate
929646,auto_duplicate
929647,auto_duplicate
929649,auto_duplicate
929651,from_emlo_matches
929655,auto_duplicate
929656,from_emlo_matches
929660,auto_duplicate
929661,auto_duplicate
929662,auto_duplicate
929669,auto_duplicate
929670,auto_duplicate
929671,auto_duplicate
929672,auto_duplicate
929673,auto_duplicate
929674,auto_duplicate
929675,auto_duplicate
929678,auto_duplicate
929680,auto_duplicate
929683,from_emlo_matches
929686,auto_duplicate
929688,from_emlo_matches
929689,auto_duplicate
929690,auto_duplicate
929693,auto_duplicate
929694,auto_duplicate
929698,auto_duplicate
929700,auto_duplicate
929701,from_emlo_matches
929702,auto_duplicate
929704,auto_duplicate
929705,auto_duplicate
929710,auto_duplicate
929711,auto_duplicate
929717,auto_duplicate
929718,auto_duplicate
929719,auto_duplicate
929720,auto_duplicate
929721,auto_duplicate
929722,auto_duplicate
929723,auto_duplicate
929725,auto_duplicate
929726,auto_duplicate
929727,auto_duplicate
929731,auto_duplicate
929743,auto_duplicate
929744,auto_duplicate
929746,auto_duplicate
929758,auto_duplicate
929762,auto_duplicate
929763,auto_duplicate
929767,auto_duplicate
929770,auto_duplicate
929771,auto_duplicate
929773,auto_duplicate
929778,auto_duplicate
929783,auto_duplicate
929786,auto_duplicate
929787,auto_duplicate
929798,auto_duplicate
929799,auto_duplicate
929803,auto_duplicate
929808,auto_duplicate
929824,auto_duplicate
929829,auto_duplicate
929834,auto_duplicate
929839,auto_duplicate
929842,auto_duplicate
929845,auto_duplicate
929846,auto_duplicate
929847,from_emlo_matches
929850,auto_duplicate
929851,auto_duplicate
929853,auto_duplicate
929856,auto_duplicate
929861,from_emlo_matches
929862,from_emlo_matches
929863,from_emlo_matches
929864,from_emlo_matches
929868,from_emlo_matches
929869,auto_duplicate
929870,auto_duplicate
929872,auto_duplicate
929876,auto_duplicate
929877,auto_duplicate
929879,auto_duplicate
929881,auto_duplicate
929883,auto_duplicate
929884,auto_duplicate
929885,auto_duplicate
929890,auto_duplicate
929895,auto_duplicate
929896,auto_duplicate
929898,auto_duplicate
929899,auto_duplicate
929901,auto_duplicate
929902,auto_duplicate
929905,auto_duplicate
929907,auto_duplicate
929910,auto_duplicate
929923,auto_duplicate
929931,auto_duplicate
929944,auto_duplicate
929945,auto_duplicate
929950,auto_duplicate
929951,auto_duplicate
929961,auto_duplicate
929967,auto_duplicate
929968,auto_duplicate
929970,auto_duplicate
930017,auto_duplicate
930019,auto_duplicate
930021,auto_duplicate
930022,auto_duplicate
930109,auto_duplicate
930150,auto_duplicate
930161,auto_duplicate
930169,auto_duplicate
930176,auto_duplicate
930177,auto_duplicate
930197,auto_duplicate
930208,auto_duplicate
930220,auto_duplicate
930233,auto_duplicate
930234,auto_duplicate
930240,auto_duplicate
930242,author_or_recipient_unknown
930249,auto_duplicate
930255,auto_duplicate
930256,auto_duplicate
930259,auto_duplicate
930269,auto_duplicate
930272,auto_duplicate
930280,auto_duplicate
930282,auto_duplicate
930287,auto_duplicate
930288,auto_duplicate
930291,auto_duplicate
930298,auto_duplicate
930299,auto_duplicate
930303,auto_duplicate
930304,auto_duplicate
930308,auto_duplicate
930309,auto_duplicate
930310,auto_duplicate
930312,auto_duplicate
930313,auto_duplicate
930318,auto_duplicate
930320,auto_duplicate
930337,auto_duplicate
930349,auto_duplicate
930360,from_emlo_matches
930406,auto_duplicate
930428,auto_duplicate
930429,auto_duplicate
930431,auto_duplicate
930436,auto_duplicate
930440,auto_duplicate
930446,auto_duplicate
930449,auto_duplicate
930451,auto_duplicate
930454,auto_duplicate
930461,auto_duplicate
930466,auto_duplicate
930470,auto_duplicate
930488,auto_duplicate
930502,auto_duplicate
930504,auto_duplicate
930507,from_emlo_matches
930509,from_emlo_matches
930511,auto_duplicate
930519,auto_duplicate
930520,auto_duplicate
930522,auto_duplicate
930528,auto_duplicate
930530,auto_duplicate
930537,auto_duplicate
930538,auto_duplicate
930545,auto_duplicate
930548,from_emlo_matches
930553,auto_duplicate
930559,auto_duplicate
930563,auto_duplicate
930576,auto_duplicate
930581,auto_duplicate
930604,test_catalogue|marked_to_delete
930605,test_catalogue|marked_to_delete
930609,author_or_recipient_unknown
931461,author_or_recipient_unknown
931463,author_or_recipient_unknown
931466,author_or_recipient_unknown
931468,author_or_recipient_unknown
931584,author_or_recipient_unknown
933952,marked_to_delete
934063,marked_to_delete
934069,marked_to_delete
934084,marked_to_delete
934180,marked_to_delete
934365,marked_to_delete
934366,marked_to_delete
934383,author_or_recipient_unknown|marked_to_delete
935097,marked_to_delete
935497,author_or_recipient_unknown|marked_to_delete
935506,marked_to_delete
935587,marked_to_delete
935746,marked_to_delete
936027,author_or_recipient_unknown|marked_to_delete
936097,marked_to_delete
936757,marked_to_delete
936758,marked_to_delete
936912,marked_to_delete
937486,author_or_recipient_unknown|marked_to_delete
937605,auto_duplicate
937608,auto_duplicate
937609,auto_duplicate
937625,auto_duplicate
937628,auto_duplicate
937634,auto_duplicate
937639,auto_duplicate
937640,auto_duplicate
937642,auto_duplicate
937643,auto_duplicate
937645,auto_duplicate
937667,auto_duplicate
937668,auto_duplicate
937670,auto_duplicate
937699,auto_duplicate
937701,auto_duplicate
937717,auto_duplicate
937718,auto_duplicate
937720,auto_duplicate
937739,auto_duplicate
937746,auto_duplicate
937747,auto_duplicate
937748,auto_duplicate
937749,auto_duplicate
937859,marked_to_delete
937867,auto_duplicate
938068,auto_duplicate
938076,auto_duplicate
938083,auto_duplicate
938107,auto_duplicate
938142,auto_duplicate
938184,author_or_recipient_unknown|marked_to_delete
938246,marked_to_delete
938247,author_or_recipient_unknown|marked_to_delete
938248,author_or_recipient_unknown|marked_to_delete
938364,auto_duplicate
938509,auto_duplicate
938647,auto_duplicate
938664,author_or_recipient_unknown|marked_to_delete
938856,author_or_recipient_unknown
939353,from_emlo_matches
939360,from_emlo_matches
939373,from_emlo_matches
939699,author_or_recipient_unknown
939700,from_emlo_matches
939762,from_emlo_matches
939850,from_emlo_matches
939852,from_emlo_matches
939855,from_emlo_matches
939926,from_emlo_matches
939929,from_emlo_matches
940047,author_or_recipient_unknown
940051,author_or_recipient_unknown
940074,author_or_recipient_unknown
940075,author_or_recipient_unknown
940076,author_or_recipient_unknown
940077,author_or_recipient_unknown
940088,test_catalogue|marked_to_delete
940093,author_or_recipient_unknown
940094,author_or_recipient_unknown
940099,author_or_recipient_unknown
940100,author_or_recipient_unknown
940107,author_or_recipient_unknown
940110,author_or_recipient_unknown
940111,author_or_recipient_unknown
940113,author_or_recipient_unknown
940114,author_or_recipient_unknown
940116,author_or_recipient_unknown
940119,author_or_recipient_unknown
940121,author_or_recipient_unknown
940122,author_or_recipient_unknown
940125,author_or_recipient_unknown
940126,author_or_recipient_unknown
940132,author_or_recipient_unknown
940134,author_or_recipient_unknown
940138,author_or_recipient_unknown
940142,test_catalogue|marked_to_delete
940143,test_catalogue|marked_to_delete
940144,test_catalogue|marked_to_delete
940145,test_catalogue|marked_to_delete
940146,test_catalogue|marked_to_delete
940147,test_catalogue|marked_to_delete
940148,test_catalogue|marked_to_delete
940149,test_catalogue|marked_to_delete
940150,test_catalogue|marked_to_delete
940163,author_or_recipient_unknown
940166,author_or_recipient_unknown
940255,author_or_recipient_unknown|marked_to_delete
940256,author_or_recipient_unknown|marked_to_delete
940262,auto_duplicate
940263,auto_duplicate
940264,auto_duplicate
940266,auto_duplicate
940267,auto_duplicate
940268,auto_duplicate
940269,auto_duplicate
940280,marked_to_delete
940281,auto_duplicate
940291,marked_to_delete
940301,marked_to_delete
940313,author_or_recipient_unknown
940320,marked_to_delete
940321,marked_to_delete
940327,marked_to_delete
940333,marked_to_delete
940334,author_or_recipient_unknown
940336,author_or_recipient_unknown
940337,author_or_recipient_unknown
940338,author_or_recipient_unknown
940339,author_or_recipient_unknown
940340,marked_to_delete
940341,author_or_recipient_unknown
940342,author_or_recipient_unknown
940343,author_or_recipient_unknown
940344,author_or_recipient_unknown
940345,author_or_recipient_unknown
940346,author_or_recipient_unknown
940347,author_or_recipient_unknown
940349,author_or_recipient_unknown
940350,author_or_recipient_unknown
940351,author_or_recipient_unknown
940352,author_or_recipient_unknown
940353,author_or_recipient_unknown
940354,author_or_recipient_unknown
940355,author_or_recipient_unknown
940357,author_or_recipient_unknown
940358,author_or_recipient_unknown
940359,author_or_recipient_unknown
940360,author_or_recipient_unknown
940361,author_or_recipient_unknown
940362,author_or_recipient_unknown
940363,author_or_recipient_unknown
940364,author_or_recipient_unknown
940365,author_or_recipient_unknown
940366,author_or_recipient_unknown
940368,author_or_recipient_unknown
940369,author_or_recipient_unknown
940370,author_or_recipient_unknown
940371,marked_to_delete
940372,author_or_recipient_unknown
940373,author_or_recipient_unknown
940374,author_or_recipient_unknown
940375,author_or_recipient_unknown
940376,author_or_recipient_unknown
940377,author_or_recipient_unknown
940378,author_or_recipient_unknown
940379,author_or_recipient_unknown
940380,marked_to_delete
940381,author_or_recipient_unknown
940382,author_or_recipient_unknown
940383,author_or_recipient_unknown
940384,author_or_recipient_unknown
940385,author_or_recipient_unknown
940386,author_or_recipient_unknown
940387,author_or_recipient_unknown
940388,author_or_recipient_unknown
940389,author_or_recipient_unknown
940398,auto_duplicate
940402,auto_duplicate
940404,auto_duplicate
940405,auto_duplicate
940406,auto_duplicate
940407,auto_duplicate
940408,auto_duplicate
940409,auto_duplicate
940410,auto_duplicate
940412,auto_duplicate
940413,auto_duplicate
940414,auto_duplicate
940415,auto_duplicate
940416,auto_duplicate
940417,auto_duplicate
940418,auto_duplicate
940419,auto_duplicate
940420,auto_duplicate
940421,auto_duplicate
940422,auto_duplicate
940423,auto_duplicate
940424,auto_duplicate
940425,auto_duplicate
940426,auto_duplicate
940427,auto_duplicate
940428,auto_duplicate
940429,auto_duplicate
940430,auto_duplicate
940431,auto_duplicate
940432,auto_duplicate
940433,auto_duplicate
940434,auto_duplicate
940435,auto_duplicate
940436,auto_duplicate
940437,auto_duplicate
940438,auto_duplicate
940439,auto_duplicate
940440,auto_duplicate
940441,auto_duplicate
940442,auto_duplicate
940444,auto_duplicate
940445,auto_duplicate
940446,auto_duplicate
940447,auto_duplicate
940448,auto_duplicate
940449,auto_duplicate
940450,auto_duplicate
940451,auto_duplicate
940452,auto_duplicate
940453,auto_duplicate
940454,auto_duplicate
940455,auto_duplicate
940456,auto_duplicate
940457,auto_duplicate
940458,auto_duplicate
940459,auto_duplicate
940460,auto_duplicate
940461,auto_duplicate
940462,auto_duplicate
940463,auto_duplicate
940465,auto_duplicate
940466,auto_duplicate
940467,auto_duplicate
940468,auto_duplicate
940469,auto_duplicate
940470,auto_duplicate
940471,auto_duplicate
940472,auto_duplicate
940473,auto_duplicate
940474,auto_duplicate
940475,auto_duplicate
940476,auto_duplicate
940477,auto_duplicate
940478,auto_duplicate
940479,auto_duplicate
940480,auto_duplicate
940481,auto_duplicate
940482,auto_duplicate
940484,auto_duplicate
940485,auto_duplicate
940486,auto_duplicate
940487,auto_duplicate
940488,auto_duplicate
940489,auto_duplicate
940490,auto_duplicate
940491,auto_duplicate
940492,auto_duplicate
940493,auto_duplicate
940494,auto_duplicate
940495,auto_duplicate
940496,auto_duplicate
940497,auto_duplicate
940498,auto_duplicate
940499,auto_duplicate
940500,auto_duplicate
940501,auto_duplicate
940502,auto_duplicate
940503,auto_duplicate
940504,auto_duplicate
940505,auto_duplicate
940506,auto_duplicate
940507,auto_duplicate
940508,auto_duplicate
940509,auto_duplicate
940510,auto_duplicate
940511,auto_duplicate
940512,auto_duplicate
940513,auto_duplicate
940514,auto_duplicate
940516,auto_duplicate
940517,auto_duplicate
940518,auto_duplicate
940519,auto_duplicate
940520,auto_duplicate
940521,auto_duplicate
940522,auto_duplicate
940523,auto_duplicate
940524,auto_duplicate
940525,auto_duplicate
940527,auto_duplicate
940529,author_or_recipient_unknown
940530,author_or_recipient_unknown
940533,author_or_recipient_unknown
940546,auto_duplicate
940547,auto_duplicate
940548,auto_duplicate
940549,auto_duplicate
940550,auto_duplicate
940551,auto_duplicate
940552,auto_duplicate
940553,auto_duplicate
940554,auto_duplicate
940555,auto_duplicate
940556,auto_duplicate
940557,auto_duplicate
940558,auto_duplicate
940559,auto_duplicate
940560,auto_duplicate
940561,auto_duplicate
940562,auto_duplicate
940563,auto_duplicate
940564,auto_duplicate
940565,auto_duplicate
940566,auto_duplicate
940567,auto_duplicate
940568,auto_duplicate
940569,auto_duplicate
940570,auto_duplicate
940573,auto_duplicate
940574,auto_duplicate
940575,auto_duplicate
940576,auto_duplicate
940589,auto_duplicate
940590,auto_duplicate
940591,auto_duplicate
940592,auto_duplicate
940593,auto_duplicate
940594,auto_duplicate
940595,auto_duplicate
940596,auto_duplicate
940597,auto_duplicate
940598,auto_duplicate
940599,auto_duplicate
940600,auto_duplicate
940601,auto_duplicate
940602,auto_duplicate
940604,auto_duplicate
940605,auto_duplicate
940606,auto_duplicate
940607,auto_duplicate
940608,auto_duplicate
940609,auto_duplicate
940610,auto_duplicate
940611,auto_duplicate
940612,auto_duplicate
940613,auto_duplicate
940614,auto_duplicate
940615,auto_duplicate
940616,auto_duplicate
940617,auto_duplicate
940618,auto_duplicate
940620,auto_duplicate
940621,auto_duplicate
940622,auto_duplicate
940623,auto_duplicate
940624,auto_duplicate
940625,auto_duplicate
940626,auto_duplicate
940627,auto_duplicate
940628,auto_duplicate
940629,auto_duplicate
940630,auto_duplicate
940631,auto_duplicate
940632,auto_duplicate
940633,auto_duplicate
940634,auto_duplicate
940635,auto_duplicate
940636,auto_duplicate
940637,auto_duplicate
940638,auto_duplicate
940639,auto_duplicate
940640,auto_duplicate
940641,auto_duplicate
940642,auto_duplicate
940643,auto_duplicate
940644,auto_duplicate
940645,auto_duplicate
940646,auto_duplicate
940647,auto_duplicate
940648,auto_duplicate
940649,auto_duplicate
940650,auto_duplicate
940653,marked_to_delete
940656,author_or_recipient_unknown
940657,auto_duplicate
940663,author_or_recipient_unknown
940665,author_or_recipient_unknown
940666,author_or_recipient_unknown
940677,author_or_recipient_unknown
940686,author_or_recipient_unknown
940691,author_or_recipient_unknown
940692,author_or_recipient_unknown
940693,author_or_recipient_unknown
940698,author_or_recipient_unknown
940701,author_or_recipient_unknown
940705,author_or_recipient_unknown
940706,author_or_recipient_unknown
940707,author_or_recipient_unknown
940711,author_or_recipient_unknown
940712,author_or_recipient_unknown
940713,author_or_recipient_unknown
940715,author_or_recipient_unknown
940716,author_or_recipient_unknown
940721,author_or_recipient_unknown
940722,author_or_recipient_unknown
940724,marked_to_delete
940725,auto_duplicate
940726,auto_duplicate
940727,auto_duplicate
940728,auto_duplicate
940730,auto_duplicate
940731,auto_duplicate
940732,marked_to_delete
940733,auto_duplicate
940736,auto_duplicate
940737,auto_duplicate
940739,auto_duplicate
940740,auto_duplicate
940741,auto_duplicate
940742,auto_duplicate
940744,auto_duplicate
940746,auto_duplicate
940749,auto_duplicate
940751,auto_duplicate
940753,auto_duplicate
940754,auto_duplicate
940755,auto_duplicate
940757,marked_to_delete
940758,auto_duplicate
940760,auto_duplicate
940763,auto_duplicate
940764,auto_duplicate
940766,auto_duplicate
940770,auto_duplicate
940772,auto_duplicate
940777,auto_duplicate
940778,auto_duplicate
940781,auto_duplicate
940783,auto_duplicate
940784,auto_duplicate
940786,auto_duplicate
940788,auto_duplicate
940789,auto_duplicate
940790,auto_duplicate
940791,auto_duplicate
940793,auto_duplicate
940794,auto_duplicate
940798,auto_duplicate
940799,auto_duplicate
940802,auto_duplicate
940805,auto_duplicate
940806,auto_duplicate
940808,auto_duplicate
940812,auto_duplicate
940814,auto_duplicate
940816,auto_duplicate
940818,auto_duplicate
940819,auto_duplicate
940822,auto_duplicate
940823,auto_duplicate
940824,auto_duplicate
940825,auto_duplicate
940826,auto_duplicate
940827,auto_duplicate
940828,auto_duplicate
940829,auto_duplicate
940830,auto_duplicate
940831,auto_duplicate
940832,auto_duplicate
940833,auto_duplicate
940834,auto_duplicate
940835,auto_duplicate
940836,author_or_recipient_unknown
940837,auto_duplicate
940839,marked_to_delete
940840,marked_to_delete
940844,auto_duplicate
940850,auto_duplicate
940867,auto_duplicate
940874,auto_duplicate
940876,auto_duplicate
940879,auto_duplicate
940880,auto_duplicate
940881,from_emlo_matches
940882,auto_duplicate
940883,auto_duplicate
940886,auto_duplicate
940887,marked_to_delete
940890,marked_to_delete
940891,from_emlo_matches
940892,auto_duplicate
940895,auto_duplicate
940905,author_or_recipient_unknown
940922,marked_to_delete
940929,author_or_recipient_unknown
940940,author_or_recipient_unknown
940944,author_or_recipient_unknown
940946,author_or_recipient_unknown
940948,author_or_recipient_unknown
940955,author_or_recipient_unknown
940956,author_or_recipient_unknown
940957,author_or_recipient_unknown
940963,author_or_recipient_unknown
940965,author_or_recipient_unknown
940973,author_or_recipient_unknown
940976,auto_duplicate
940977,marked_to_delete
940984,marked_to_delete
941001,marked_to_delete
941003,marked_to_delete
941005,marked_to_delete
941020,marked_to_delete
941023,marked_to_delete
941040,marked_to_delete
941041,marked_to_delete
941042,auto_duplicate
941046,marked_to_delete
941064,marked_to_delete
941073,marked_to_delete
941078,auto_duplicate
941090,author_or_recipient_unknown
941092,author_or_recipient_unknown
941098,author_or_recipient_unknown
941100,author_or_recipient_unknown
941103,author_or_recipient_unknown
941109,author_or_recipient_unknown
941111,author_or_recipient_unknown
941119,author_or_recipient_unknown
941127,author_or_recipient_unknown
941128,author_or_recipient_unknown
941130,author_or_recipient_unknown
941131,author_or_recipient_unknown
941134,author_or_recipient_unknown
941144,from_emlo_matches
941145,marked_to_delete
941146,auto_duplicate
941147,auto_duplicate
941148,test_catalogue|marked_to_delete
941149,marked_to_delete
941150,auto_duplicate
941151,auto_duplicate
941154,auto_duplicate
941159,auto_duplicate
941160,marked_to_delete
941162,auto_duplicate
941170,auto_duplicate
941171,auto_duplicate
941172,auto_duplicate
941173,auto_duplicate
941174,auto_duplicate
941175,marked_to_delete
941176,auto_duplicate
941177,auto_duplicate
941178,auto_duplicate
941179,auto_duplicate
941180,auto_duplicate
941181,auto_duplicate
941183,auto_duplicate
941190,auto_duplicate
941191,auto_duplicate
941192,auto_duplicate
941193,auto_duplicate
941194,auto_duplicate
941196,auto_duplicate
941197,auto_duplicate
941199,auto_duplicate
941200,auto_duplicate
941201,auto_duplicate
941202,author_or_recipient_unknown
941204,auto_duplicate
941205,auto_duplicate
941208,auto_duplicate
941213,auto_duplicate
941215,auto_duplicate
941216,auto_duplicate
941217,auto_duplicate
941218,auto_duplicate
941219,auto_duplicate
941221,auto_duplicate
941222,auto_duplicate
941223,auto_duplicate
941224,from_emlo_matches
941226,from_emlo_matches
941228,from_emlo_matches
941229,from_emlo_matches
941230,auto_duplicate
941231,from_emlo_matches
941238,from_emlo_matches
941240,auto_duplicate
941243,marked_to_delete
941245,marked_to_delete
941246,marked_to_delete
941250,auto_duplicate
941252,auto_duplicate
941253,marked_to_delete
941254,marked_to_delete
941255,marked_to_delete
941256,marked_to_delete
941257,auto_duplicate
941258,marked_to_delete
941259,marked_to_delete
941260,marked_to_delete
941292,auto_duplicate
941295,auto_duplicate
941297,auto_duplicate
941298,auto_duplicate
941299,auto_duplicate
941304,auto_duplicate
941305,auto_duplicate
941307,auto_duplicate
941308,auto_duplicate
941309,auto_duplicate
941312,auto_duplicate
941315,auto_duplicate
941316,auto_duplicate
941318,auto_duplicate
941319,auto_duplicate
941320,auto_duplicate
941321,auto_duplicate
941322,auto_duplicate
941323,auto_duplicate
941324,auto_duplicate
941325,auto_duplicate
941326,auto_duplicate
941327,auto_duplicate
941329,auto_duplicate
941330,auto_duplicate
941333,auto_duplicate
941335,auto_duplicate
941336,auto_duplicate
941337,auto_duplicate
941338,auto_duplicate
941342,auto_duplicate
941343,auto_duplicate
941344,marked_to_delete
941345,auto_duplicate
941346,auto_duplicate
941347,auto_duplicate
941348,auto_duplicate
941349,auto_duplicate
941350,auto_duplicate
941352,auto_duplicate
941353,auto_duplicate
941357,auto_duplicate
941358,auto_duplicate
941361,auto_duplicate
941363,auto_duplicate
941364,auto_duplicate
941365,auto_duplicate
941366,auto_duplicate
941367,auto_duplicate
941368,auto_duplicate
941369,auto_duplicate
941373,auto_duplicate
941376,auto_duplicate
941377,auto_duplicate
941379,auto_duplicate
941382,auto_duplicate
941384,auto_duplicate
941386,auto_duplicate
941387,auto_duplicate
941388,auto_duplicate
941391,auto_duplicate
941393,auto_duplicate
941398,auto_duplicate
941399,auto_duplicate
941400,auto_duplicate
941401,auto_duplicate
941404,marked_to_delete
941411,marked_to_delete
941415,from_emlo_matches
941426,auto_duplicate
941427,auto_duplicate
941428,auto_duplicate
941429,auto_duplicate
941431,auto_duplicate
941435,author_or_recipient_unknown
941448,author_or_recipient_unknown
941449,author_or_recipient_unknown
941450,author_or_recipient_unknown
941453,author_or_recipient_unknown
941455,author_or_recipient_unknown
941462,author_or_recipient_unknown
941463,author_or_recipient_unknown
941465,author_or_recipient_unknown
941466,author_or_recipient_unknown
941467,author_or_recipient_unknown
941468,author_or_recipient_unknown
941469,author_or_recipient_unknown
941471,author_or_recipient_unknown
941474,author_or_recipient_unknown
941479,author_or_recipient_unknown
941481,author_or_recipient_unknown
941482,author_or_recipient_unknown
941487,author_or_recipient_unknown
941488,author_or_recipient_unknown
941492,author_or_recipient_unknown
941493,test_catalogue|marked_to_delete
941502,auto_duplicate
941503,auto_duplicate
941504,auto_duplicate
941505,auto_duplicate
941513,auto_duplicate
941514,auto_duplicate
941516,auto_duplicate
941518,auto_duplicate
941519,marked_to_delete
941520,auto_duplicate
941522,auto_duplicate
941523,auto_duplicate
941524,auto_duplicate
941525,auto_duplicate
941529,marked_to_delete
941531,auto_duplicate
941532,auto_duplicate
941536,auto_duplicate
941538,auto_duplicate
941541,from_emlo_matches
941543,auto_duplicate
941548,auto_duplicate
941550,auto_duplicate
941551,auto_duplicate
941552,auto_duplicate
941562,auto_duplicate
941563,auto_duplicate
941566,auto_duplicate
941567,auto_duplicate
941569,marked_to_delete
941571,auto_duplicate
941572,auto_duplicate
941573,auto_duplicate
941574,auto_duplicate
941580,auto_duplicate
941581,auto_duplicate
941582,auto_duplicate
941583,from_emlo_matches
941584,auto_duplicate
941587,auto_duplicate
941591,auto_duplicate
941592,auto_duplicate
941596,marked_to_delete
941604,auto_duplicate
941605,auto_duplicate
941608,marked_to_delete
941609,auto_duplicate
941611,marked_to_delete
941616,auto_duplicate
941617,auto_duplicate
941618,auto_duplicate
941619,auto_duplicate
941622,auto_duplicate
941628,auto_duplicate
941629,auto_duplicate
941640,auto_duplicate
941641,auto_duplicate
941643,marked_to_delete
941644,auto_duplicate
941646,marked_to_delete
941649,auto_duplicate
941651,auto_duplicate
941652,marked_to_delete
941655,marked_to_delete
941659,auto_duplicate
941660,auto_duplicate
941662,marked_to_delete
941663,auto_duplicate
941664,auto_duplicate
941666,auto_duplicate
941668,auto_duplicate
941669,auto_duplicate
941670,auto_duplicate
941671,auto_duplicate
941682,marked_to_delete
941702,auto_duplicate
941713,auto_duplicate
941715,from_emlo_matches
941718,auto_duplicate
941725,auto_duplicate
941726,auto_duplicate
941727,from_emlo_matches
941732,from_emlo_matches
941748,author_or_recipient_unknown
941749,author_or_recipient_unknown
941754,marked_to_delete
941770,marked_to_delete
941779,from_emlo_matches
941784,auto_duplicate
941785,auto_duplicate
941787,from_emlo_matches
941796,marked_to_delete
941797,marked_to_delete
941798,marked_to_delete
941803,marked_to_delete
941828,marked_to_delete
941848,marked_to_delete
941849,marked_to_delete
941850,marked_to_delete
941854,marked_to_delete
941855,marked_to_delete
941862,marked_to_delete
941863,auto_duplicate
941865,auto_duplicate
941866,auto_duplicate
941867,auto_duplicate
941868,auto_duplicate
941871,auto_duplicate
941872,auto_duplicate
941874,auto_duplicate
941875,auto_duplicate
941876,auto_duplicate
941878,auto_duplicate
941880,auto_duplicate
941881,auto_duplicate
941882,auto_duplicate
941887,auto_duplicate
941889,auto_duplicate
941892,auto_duplicate
941895,auto_duplicate
941898,auto_duplicate
941899,auto_duplicate
941903,auto_duplicate
941905,auto_duplicate
941915,auto_duplicate
941917,marked_to_delete
941924,auto_duplicate
941925,auto_duplicate
941926,auto_duplicate
941927,auto_duplicate
941928,auto_duplicate
941930,auto_duplicate
941931,auto_duplicate
941933,auto_duplicate
941935,auto_duplicate
941936,auto_duplicate
941937,auto_duplicate
941940,auto_duplicate
941941,auto_duplicate
941946,auto_duplicate
941947,auto_duplicate
941948,auto_duplicate
941950,auto_duplicate
941952,auto_duplicate
941954,auto_duplicate
941955,auto_duplicate
941956,auto_duplicate
941958,auto_duplicate
941959,auto_duplicate
